client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations
f0907_00,1280,,280,train,26414840,26414840,3300753750
f1250_24,1281,,233,train,26414840,26414840,2640603000
f1719_12,1281,,163,train,26414840,26414840,1848422100
f0320_41,1281,,421,train,26414840,26414840,4885115550
f1568_21,1281,,167,train,26414840,26414840,1980452250
f0176_30,1281,,109,train,26414840,26414840,1188271350
f0235_17,1281,,311,train,26414840,26414840,3564814050
f4028_44,1281,,174,train,26414840,26414840,1980452250
f1802_35,1281,,109,train,26414840,26414840,1188271350
f2452_69,1281,,160,train,26414840,26414840,1848422100
f0144_05,1281,,372,train,26414840,26414840,4356994950
f2194_63,1281,,172,train,26414840,26414840,1980452250
f2322_80,1281,,177,train,26414840,26414840,1980452250
f0253_40,1281,,361,train,26414840,26414840,4224964800
f1176_40,1281,,326,train,26414840,26414840,3828874350
f0665_47,1281,,391,train,26414840,26414840,4621055250
f0252_30,1281,,404,train,26414840,26414840,4753085400
f3564_08,1281,,176,train,26414840,26414840,1980452250
f3574_30,1281,,150,train,26414840,26414840,1716391950
f1829_17,1281,,128,train,26414840,26414840,1452331650
f3138_46,1281,,47,train,26414840,26414840,528120600
f0994_46,1282,,37,train,26414840,26414840,396090450
f3272_48,1282,,163,train,26414840,26414840,1848422100
f1203_10,1282,,287,train,26414840,26414840,3300753750
f3322_40,1282,,183,train,26414840,26414840,2112482400
f3574_30,1282,,150,train,26414840,26414840,1716391950
f2055_31,1282,,159,train,26414840,26414840,1848422100
f1275_19,1282,,41,train,26414840,26414840,396090450
f2057_23,1282,,150,train,26414840,26414840,1716391950
f2237_82,1282,,179,train,26414840,26414840,2112482400
f2240_80,1282,,171,train,26414840,26414840,1980452250
f2447_93,1282,,168,train,26414840,26414840,1980452250
f1011_35,1282,,152,train,26414840,26414840,1716391950
f2481_58,1282,,176,train,26414840,26414840,1980452250
f0364_10,1282,,326,train,26414840,26414840,3828874350
f3315_23,1282,,26,train,26414840,26414840,264060300
f1039_40,1282,,330,train,26414840,26414840,3828874350
f0991_47,1282,,8,train,26414840,26414840,0
f0176_30,1282,,109,train,26414840,26414840,1188271350
f2091_28,1282,,170,train,26414840,26414840,1980452250
f3475_09,1282,,179,train,26414840,26414840,2112482400
f0735_17,1283,,320,train,26414840,26414840,3696844200
f2391_85,1283,,174,train,26414840,26414840,1980452250
f3555_14,1283,,180,train,26414840,26414840,2112482400
f2057_23,1283,,150,train,26414840,26414840,1716391950
f4028_44,1283,,174,train,26414840,26414840,1980452250
f2539_96,1283,,160,train,26414840,26414840,1848422100
f3520_45,1283,,183,train,26414840,26414840,2112482400
f1713_02,1283,,142,train,26414840,26414840,1584361800
f3649_28,1283,,134,train,26414840,26414840,1584361800
f3502_45,1283,,183,train,26414840,26414840,2112482400
f1463_23,1283,,95,train,26414840,26414840,1056241200
f1711_35,1283,,140,train,26414840,26414840,1584361800
f1223_27,1283,,185,train,26414840,26414840,2112482400
f3574_30,1283,,150,train,26414840,26414840,1716391950
f0873_42,1283,,379,train,26414840,26414840,4489025100
f2091_28,1283,,170,train,26414840,26414840,1980452250
f3315_23,1283,,26,train,26414840,26414840,264060300
f3732_30,1283,,179,train,26414840,26414840,2112482400
f0603_11,1283,,326,train,26414840,26414840,3828874350
f3898_28,1283,,179,train,26414840,26414840,2112482400
f3413_34,1284,,167,train,26414840,26414840,1980452250
f0991_47,1284,,8,train,26414840,26414840,0
f3254_32,1284,,115,train,26414840,26414840,1320301500
f0603_11,1284,,326,train,26414840,26414840,3828874350
f0561_12,1284,,345,train,26414840,26414840,4092934650
f3759_43,1284,,170,train,26414840,26414840,1980452250
f1003_41,1284,,218,train,26414840,26414840,2508572850
f0653_02,1284,,346,train,26414840,26414840,4092934650
f2091_28,1284,,170,train,26414840,26414840,1980452250
f0182_29,1284,,242,train,26414840,26414840,2772633150
f1275_19,1284,,41,train,26414840,26414840,396090450
f0623_37,1284,,318,train,26414840,26414840,3696844200
f0844_42,1284,,30,train,26414840,26414840,264060300
f0790_06,1284,,116,train,26414840,26414840,1320301500
f1726_01,1284,,40,train,26414840,26414840,396090450
f1316_31,1284,,187,train,26414840,26414840,2112482400
f1290_49,1284,,261,train,26414840,26414840,3036693450
f0140_09,1284,,347,train,26414840,26414840,4092934650
f1027_05,1284,,303,train,26414840,26414840,3564814050
f3881_31,1284,,157,train,26414840,26414840,1848422100
f1011_35,1285,,152,train,26414840,26414840,1716391950
f1802_35,1285,,109,train,26414840,26414840,1188271350
f2084_07,1285,,160,train,26414840,26414840,1848422100
f3299_12,1285,,181,train,26414840,26414840,2112482400
f0001_41,1285,,414,train,26414840,26414840,4885115550
f0430_02,1285,,351,train,26414840,26414840,4092934650
f0653_02,1285,,346,train,26414840,26414840,4092934650
f0618_44,1285,,272,train,26414840,26414840,3168723600
f0995_43,1285,,336,train,26414840,26414840,3960904500
f1891_18,1285,,122,train,26414840,26414840,1320301500
f0592_11,1285,,236,train,26414840,26414840,2772633150
f1729_47,1285,,54,train,26414840,26414840,528120600
f1584_28,1285,,169,train,26414840,26414840,1980452250
f4016_16,1285,,175,train,26414840,26414840,1980452250
f1290_49,1285,,261,train,26414840,26414840,3036693450
f3315_23,1285,,26,train,26414840,26414840,264060300
f0235_17,1285,,311,train,26414840,26414840,3564814050
f0991_47,1285,,8,train,26414840,26414840,0
f0623_37,1285,,318,train,26414840,26414840,3696844200
f1615_41,1285,,114,train,26414840,26414840,1320301500
f0662_29,1286,,313,train,26414840,26414840,3696844200
f0995_43,1286,,336,train,26414840,26414840,3960904500
f2346_88,1286,,169,train,26414840,26414840,1980452250
f1039_40,1286,,330,train,26414840,26414840,3828874350
f1042_08,1286,,325,train,26414840,26414840,3828874350
f0451_44,1286,,420,train,26414840,26414840,4885115550
f0103_28,1286,,357,train,26414840,26414840,4224964800
f1883_03,1286,,163,train,26414840,26414840,1848422100
f1746_28,1286,,115,train,26414840,26414840,1320301500
f1582_49,1286,,169,train,26414840,26414840,1980452250
f0430_02,1286,,351,train,26414840,26414840,4092934650
f0140_09,1286,,347,train,26414840,26414840,4092934650
f1145_39,1286,,248,train,26414840,26414840,2904663300
f1176_40,1286,,326,train,26414840,26414840,3828874350
f0256_08,1286,,423,train,26414840,26414840,5017145700
f2320_75,1286,,171,train,26414840,26414840,1980452250
f1303_05,1286,,279,train,26414840,26414840,3300753750
f1503_02,1286,,129,train,26414840,26414840,1452331650
f1481_35,1286,,352,train,26414840,26414840,4092934650
f3201_07,1286,,173,train,26414840,26414840,1980452250
f1729_47,1287,,54,train,26414840,26414840,528120600
f0103_28,1287,,357,train,26414840,26414840,4224964800
f1303_05,1287,,279,train,26414840,26414840,3300753750
f1903_48,1287,,145,train,26414840,26414840,1716391950
f2055_31,1287,,159,train,26414840,26414840,1848422100
f4049_18,1287,,183,train,26414840,26414840,2112482400
f0018_13,1287,,384,train,26414840,26414840,4489025100
f0816_18,1287,,325,train,26414840,26414840,3828874350
f0250_37,1287,,250,train,26414840,26414840,2904663300
f3471_02,1287,,170,train,26414840,26414840,1980452250
f2041_22,1287,,158,train,26414840,26414840,1848422100
f3475_09,1287,,179,train,26414840,26414840,2112482400
f2539_96,1287,,160,train,26414840,26414840,1848422100
f0991_47,1287,,8,train,26414840,26414840,0
f3413_34,1287,,167,train,26414840,26414840,1980452250
f3323_10,1287,,153,train,26414840,26414840,1716391950
f0252_30,1287,,404,train,26414840,26414840,4753085400
f1463_23,1287,,95,train,26414840,26414840,1056241200
f0818_03,1287,,356,train,26414840,26414840,4224964800
f0474_10,1287,,231,train,26414840,26414840,2640603000
f3359_42,1288,,172,train,26414840,26414840,1980452250
f1859_39,1288,,108,train,26414840,26414840,1188271350
f1711_35,1288,,140,train,26414840,26414840,1584361800
f1696_08,1288,,125,train,26414840,26414840,1452331650
f2522_61,1288,,175,train,26414840,26414840,1980452250
f1615_41,1288,,114,train,26414840,26414840,1320301500
f3322_40,1288,,183,train,26414840,26414840,2112482400
f3787_15,1288,,172,train,26414840,26414840,1980452250
f1719_12,1288,,163,train,26414840,26414840,1848422100
f4001_45,1288,,179,train,26414840,26414840,2112482400
f0695_31,1288,,368,train,26414840,26414840,4356994950
f0103_28,1288,,357,train,26414840,26414840,4224964800
f0842_22,1288,,356,train,26414840,26414840,4224964800
f0994_46,1288,,37,train,26414840,26414840,396090450
f1845_02,1288,,13,train,26414840,26414840,132030150
f1494_41,1288,,357,train,26414840,26414840,4224964800
f2391_85,1288,,174,train,26414840,26414840,1980452250
f1729_47,1288,,54,train,26414840,26414840,528120600
f3934_45,1288,,162,train,26414840,26414840,1848422100
f1027_05,1288,,303,train,26414840,26414840,3564814050
f2104_50,1289,,157,train,26414840,26414840,1848422100
f3742_12,1289,,151,train,26414840,26414840,1716391950
f1303_05,1289,,279,train,26414840,26414840,3300753750
f0197_34,1289,,417,train,26414840,26414840,4885115550
f2194_63,1289,,172,train,26414840,26414840,1980452250
f1397_09,1289,,330,train,26414840,26414840,3828874350
f2522_61,1289,,175,train,26414840,26414840,1980452250
f2513_56,1289,,173,train,26414840,26414840,1980452250
f1767_34,1289,,51,train,26414840,26414840,528120600
f2091_28,1289,,170,train,26414840,26414840,1980452250
f1719_12,1289,,163,train,26414840,26414840,1848422100
f1903_48,1289,,145,train,26414840,26414840,1716391950
f0994_46,1289,,37,train,26414840,26414840,396090450
f1829_17,1289,,128,train,26414840,26414840,1452331650
f1584_28,1289,,169,train,26414840,26414840,1980452250
f0873_42,1289,,379,train,26414840,26414840,4489025100
f2215_69,1289,,141,train,26414840,26414840,1584361800
f0901_39,1289,,364,train,26414840,26414840,4224964800
f2504_69,1289,,91,train,26414840,26414840,1056241200
f2057_23,1289,,150,train,26414840,26414840,1716391950
f1802_35,1290,,109,train,26414840,26414840,1188271350
f2053_20,1290,,164,train,26414840,26414840,1848422100
f3635_09,1290,,155,train,26414840,26414840,1716391950
f0144_05,1290,,372,train,26414840,26414840,4356994950
f0994_46,1290,,37,train,26414840,26414840,396090450
f2391_85,1290,,174,train,26414840,26414840,1980452250
f1696_08,1290,,125,train,26414840,26414840,1452331650
f0430_02,1290,,351,train,26414840,26414840,4092934650
f3574_30,1290,,150,train,26414840,26414840,1716391950
f3201_07,1290,,173,train,26414840,26414840,1980452250
f1767_34,1290,,51,train,26414840,26414840,528120600
f0671_18,1290,,353,train,26414840,26414840,4092934650
f1481_35,1290,,352,train,26414840,26414840,4092934650
f2452_69,1290,,160,train,26414840,26414840,1848422100
f0103_28,1290,,357,train,26414840,26414840,4224964800
f1290_49,1290,,261,train,26414840,26414840,3036693450
f1711_35,1290,,140,train,26414840,26414840,1584361800
f0842_22,1290,,356,train,26414840,26414840,4224964800
f2266_81,1290,,57,train,26414840,26414840,660150750
f0844_42,1290,,30,train,26414840,26414840,264060300
f1503_02,1291,,129,train,26414840,26414840,1452331650
f0252_30,1291,,404,train,26414840,26414840,4753085400
f3390_07,1291,,182,train,26414840,26414840,2112482400
f2320_75,1291,,171,train,26414840,26414840,1980452250
f0320_41,1291,,421,train,26414840,26414840,4885115550
f1303_05,1291,,279,train,26414840,26414840,3300753750
f2237_82,1291,,179,train,26414840,26414840,2112482400
f2194_63,1291,,172,train,26414840,26414840,1980452250
f2104_50,1291,,157,train,26414840,26414840,1848422100
f1790_11,1291,,143,train,26414840,26414840,1584361800
f2322_80,1291,,177,train,26414840,26414840,1980452250
f1746_28,1291,,115,train,26414840,26414840,1320301500
f3322_40,1291,,183,train,26414840,26414840,2112482400
f0649_22,1291,,299,train,26414840,26414840,3432783900
f1509_45,1291,,123,train,26414840,26414840,1452331650
f1145_39,1291,,248,train,26414840,26414840,2904663300
f3141_36,1291,,176,train,26414840,26414840,1980452250
f3210_22,1291,,183,train,26414840,26414840,2112482400
f0842_22,1291,,356,train,26414840,26414840,4224964800
f3724_32,1291,,172,train,26414840,26414840,1980452250
f0994_46,1292,,37,train,26414840,26414840,396090450
f1719_12,1292,,163,train,26414840,26414840,1848422100
f3759_43,1292,,170,train,26414840,26414840,1980452250
f2104_50,1292,,157,train,26414840,26414840,1848422100
f0451_44,1292,,420,train,26414840,26414840,4885115550
f3456_33,1292,,14,train,26414840,26414840,132030150
f0499_10,1292,,107,train,26414840,26414840,1188271350
f0390_33,1292,,361,train,26414840,26414840,4224964800
f3315_23,1292,,26,train,26414840,26414840,264060300
f0140_09,1292,,347,train,26414840,26414840,4092934650
f1582_49,1292,,169,train,26414840,26414840,1980452250
f2194_63,1292,,172,train,26414840,26414840,1980452250
f1349_00,1292,,258,train,26414840,26414840,3036693450
f3787_15,1292,,172,train,26414840,26414840,1980452250
f1706_39,1292,,42,train,26414840,26414840,396090450
f3724_32,1292,,172,train,26414840,26414840,1980452250
f3564_08,1292,,176,train,26414840,26414840,1980452250
f0919_47,1292,,394,train,26414840,26414840,4621055250
f2079_27,1292,,153,train,26414840,26414840,1716391950
f0612_11,1292,,331,train,26414840,26414840,3828874350
f2237_82,1293,,179,train,26414840,26414840,2112482400
f1466_48,1293,,297,train,26414840,26414840,3432783900
f0936_34,1293,,298,train,26414840,26414840,3432783900
f1726_01,1293,,40,train,26414840,26414840,396090450
f1922_38,1293,,153,train,26414840,26414840,1716391950
f0618_44,1293,,272,train,26414840,26414840,3168723600
f2032_22,1293,,110,train,26414840,26414840,1188271350
f0752_25,1293,,118,train,26414840,26414840,1320301500
f3787_15,1293,,172,train,26414840,26414840,1980452250
f3742_12,1293,,151,train,26414840,26414840,1716391950
f0197_34,1293,,417,train,26414840,26414840,4885115550
f1745_36,1293,,139,train,26414840,26414840,1584361800
f0844_42,1293,,30,train,26414840,26414840,264060300
f1859_39,1293,,108,train,26414840,26414840,1188271350
f1223_27,1293,,185,train,26414840,26414840,2112482400
f2522_61,1293,,175,train,26414840,26414840,1980452250
f2452_69,1293,,160,train,26414840,26414840,1848422100
f0994_46,1293,,37,train,26414840,26414840,396090450
f2055_31,1293,,159,train,26414840,26414840,1848422100
f0001_41,1293,,414,train,26414840,26414840,4885115550
f1706_39,1294,,42,train,26414840,26414840,396090450
f0182_29,1294,,242,train,26414840,26414840,2772633150
f2032_22,1294,,110,train,26414840,26414840,1188271350
f2215_69,1294,,141,train,26414840,26414840,1584361800
f1203_10,1294,,287,train,26414840,26414840,3300753750
f0235_17,1294,,311,train,26414840,26414840,3564814050
f2079_27,1294,,153,train,26414840,26414840,1716391950
f1223_27,1294,,185,train,26414840,26414840,2112482400
f3254_32,1294,,115,train,26414840,26414840,1320301500
f0623_37,1294,,318,train,26414840,26414840,3696844200
f2126_57,1294,,158,train,26414840,26414840,1848422100
f2447_93,1294,,168,train,26414840,26414840,1980452250
f3299_12,1294,,181,train,26414840,26414840,2112482400
f1538_15,1294,,146,train,26414840,26414840,1716391950
f3742_12,1294,,151,train,26414840,26414840,1716391950
f3721_04,1294,,179,train,26414840,26414840,2112482400
f1745_36,1294,,139,train,26414840,26414840,1584361800
f1290_49,1294,,261,train,26414840,26414840,3036693450
f0474_10,1294,,231,train,26414840,26414840,2640603000
f0208_05,1294,,414,train,26414840,26414840,4885115550
f4046_46,1295,,158,train,26414840,26414840,1848422100
f0364_10,1295,,326,train,26414840,26414840,3828874350
f0816_18,1295,,325,train,26414840,26414840,3828874350
f1203_10,1295,,287,train,26414840,26414840,3300753750
f3572_03,1295,,152,train,26414840,26414840,1716391950
f1463_23,1295,,95,train,26414840,26414840,1056241200
f0994_46,1295,,37,train,26414840,26414840,396090450
f0653_02,1295,,346,train,26414840,26414840,4092934650
f4096_14,1295,,176,train,26414840,26414840,1980452250
f2504_69,1295,,91,train,26414840,26414840,1056241200
f3742_12,1295,,151,train,26414840,26414840,1716391950
f3915_05,1295,,169,train,26414840,26414840,1980452250
f0752_25,1295,,118,train,26414840,26414840,1320301500
f0007_14,1295,,376,train,26414840,26414840,4356994950
f1829_17,1295,,128,train,26414840,26414840,1452331650
f0873_42,1295,,379,train,26414840,26414840,4489025100
f3471_02,1295,,170,train,26414840,26414840,1980452250
f0735_17,1295,,320,train,26414840,26414840,3696844200
f1175_48,1295,,301,train,26414840,26414840,3564814050
f2194_63,1295,,172,train,26414840,26414840,1980452250
f3635_09,1296,,155,train,26414840,26414840,1716391950
f3343_18,1296,,179,train,26414840,26414840,2112482400
f0790_06,1296,,116,train,26414840,26414840,1320301500
f1891_18,1296,,122,train,26414840,26414840,1320301500
f3272_48,1296,,163,train,26414840,26414840,1848422100
f1806_29,1296,,177,train,26414840,26414840,1980452250
f2504_69,1296,,91,train,26414840,26414840,1056241200
f1027_05,1296,,303,train,26414840,26414840,3564814050
f1273_29,1296,,315,train,26414840,26414840,3696844200
f1859_39,1296,,108,train,26414840,26414840,1188271350
f2194_63,1296,,172,train,26414840,26414840,1980452250
f1584_28,1296,,169,train,26414840,26414840,1980452250
f4016_16,1296,,175,train,26414840,26414840,1980452250
f2320_75,1296,,171,train,26414840,26414840,1980452250
f0474_10,1296,,231,train,26414840,26414840,2640603000
f0390_33,1296,,361,train,26414840,26414840,4224964800
f4033_05,1296,,170,train,26414840,26414840,1980452250
f3742_12,1296,,151,train,26414840,26414840,1716391950
f1039_40,1296,,330,train,26414840,26414840,3828874350
f1303_05,1296,,279,train,26414840,26414840,3300753750
f3516_45,1297,,176,train,26414840,26414840,1980452250
f3390_07,1297,,182,train,26414840,26414840,2112482400
f0851_41,1297,,228,train,26414840,26414840,2640603000
f0561_12,1297,,345,train,26414840,26414840,4092934650
f1729_47,1297,,54,train,26414840,26414840,528120600
f2055_31,1297,,159,train,26414840,26414840,1848422100
f3649_28,1297,,134,train,26414840,26414840,1584361800
f1845_02,1297,,13,train,26414840,26414840,132030150
f1463_23,1297,,95,train,26414840,26414840,1056241200
f1903_48,1297,,145,train,26414840,26414840,1716391950
f1859_39,1297,,108,train,26414840,26414840,1188271350
f0653_02,1297,,346,train,26414840,26414840,4092934650
f0182_29,1297,,242,train,26414840,26414840,2772633150
f0901_39,1297,,364,train,26414840,26414840,4224964800
f3272_48,1297,,163,train,26414840,26414840,1848422100
f3201_07,1297,,173,train,26414840,26414840,1980452250
f1273_29,1297,,315,train,26414840,26414840,3696844200
f2357_70,1297,,143,train,26414840,26414840,1584361800
f2104_50,1297,,157,train,26414840,26414840,1848422100
f2032_22,1297,,110,train,26414840,26414840,1188271350
f1767_34,1298,,51,train,26414840,26414840,528120600
f0256_08,1298,,423,train,26414840,26414840,5017145700
f3742_12,1298,,151,train,26414840,26414840,1716391950
f1466_48,1298,,297,train,26414840,26414840,3432783900
f2452_69,1298,,160,train,26414840,26414840,1848422100
f1223_27,1298,,185,train,26414840,26414840,2112482400
f1729_47,1298,,54,train,26414840,26414840,528120600
f0671_18,1298,,353,train,26414840,26414840,4092934650
f0752_25,1298,,118,train,26414840,26414840,1320301500
f4016_16,1298,,175,train,26414840,26414840,1980452250
f3898_28,1298,,179,train,26414840,26414840,2112482400
f3934_45,1298,,162,train,26414840,26414840,1848422100
f2237_82,1298,,179,train,26414840,26414840,2112482400
f1584_28,1298,,169,train,26414840,26414840,1980452250
f1203_10,1298,,287,train,26414840,26414840,3300753750
f0612_11,1298,,331,train,26414840,26414840,3828874350
f3748_29,1298,,175,train,26414840,26414840,1980452250
f0208_05,1298,,414,train,26414840,26414840,4885115550
f4049_18,1298,,183,train,26414840,26414840,2112482400
f0474_10,1298,,231,train,26414840,26414840,2640603000
f2452_69,1299,,160,train,26414840,26414840,1848422100
f3655_18,1299,,170,train,26414840,26414840,1980452250
f0901_39,1299,,364,train,26414840,26414840,4224964800
f3254_32,1299,,115,train,26414840,26414840,1320301500
f0144_05,1299,,372,train,26414840,26414840,4356994950
f0390_33,1299,,361,train,26414840,26414840,4224964800
f3272_48,1299,,163,train,26414840,26414840,1848422100
f1713_02,1299,,142,train,26414840,26414840,1584361800
f1250_24,1299,,233,train,26414840,26414840,2640603000
f0665_47,1299,,391,train,26414840,26414840,4621055250
f4016_16,1299,,175,train,26414840,26414840,1980452250
f2346_88,1299,,169,train,26414840,26414840,1980452250
f3479_08,1299,,166,train,26414840,26414840,1848422100
f1582_49,1299,,169,train,26414840,26414840,1980452250
f2057_23,1299,,150,train,26414840,26414840,1716391950
f0695_31,1299,,368,train,26414840,26414840,4356994950
f1430_10,1299,,281,train,26414840,26414840,3300753750
f1711_35,1299,,140,train,26414840,26414840,1584361800
f0818_03,1299,,356,train,26414840,26414840,4224964800
f0653_02,1299,,346,train,26414840,26414840,4092934650
f2237_82,1300,,179,train,26414840,26414840,2112482400
f3748_29,1300,,175,train,26414840,26414840,1980452250
f3787_15,1300,,172,train,26414840,26414840,1980452250
f0103_28,1300,,357,train,26414840,26414840,4224964800
f1466_48,1300,,297,train,26414840,26414840,3432783900
f3138_46,1300,,47,train,26414840,26414840,528120600
f4081_24,1300,,180,train,26414840,26414840,2112482400
f3150_21,1300,,181,train,26414840,26414840,2112482400
f0206_38,1300,,302,train,26414840,26414840,3564814050
f3471_02,1300,,170,train,26414840,26414840,1980452250
f1290_49,1300,,261,train,26414840,26414840,3036693450
f1003_41,1300,,218,train,26414840,26414840,2508572850
f1891_18,1300,,122,train,26414840,26414840,1320301500
f3359_42,1300,,172,train,26414840,26414840,1980452250
f0735_17,1300,,320,train,26414840,26414840,3696844200
f2481_58,1300,,176,train,26414840,26414840,1980452250
f0001_41,1300,,414,train,26414840,26414840,4885115550
f0252_30,1300,,404,train,26414840,26414840,4753085400
f2447_93,1300,,168,train,26414840,26414840,1980452250
f2057_23,1300,,150,train,26414840,26414840,1716391950
f2357_70,1301,,143,train,26414840,26414840,1584361800
f2268_88,1301,,155,train,26414840,26414840,1716391950
f0995_43,1301,,336,train,26414840,26414840,3960904500
f0907_00,1301,,280,train,26414840,26414840,3300753750
f0873_42,1301,,379,train,26414840,26414840,4489025100
f3555_14,1301,,180,train,26414840,26414840,2112482400
f3322_40,1301,,183,train,26414840,26414840,2112482400
f2513_56,1301,,173,train,26414840,26414840,1980452250
f1145_39,1301,,248,train,26414840,26414840,2904663300
f1397_09,1301,,330,train,26414840,26414840,3828874350
f1584_28,1301,,169,train,26414840,26414840,1980452250
f3742_12,1301,,151,train,26414840,26414840,1716391950
f3724_32,1301,,172,train,26414840,26414840,1980452250
f0197_34,1301,,417,train,26414840,26414840,4885115550
f0390_33,1301,,361,train,26414840,26414840,4224964800
f2306_63,1301,,164,train,26414840,26414840,1848422100
f1250_24,1301,,233,train,26414840,26414840,2640603000
f2256_71,1301,,162,train,26414840,26414840,1848422100
f0256_08,1301,,423,train,26414840,26414840,5017145700
f3787_15,1301,,172,train,26414840,26414840,1980452250
f1021_16,1302,,277,train,26414840,26414840,3168723600
f1568_21,1302,,167,train,26414840,26414840,1980452250
f2306_63,1302,,164,train,26414840,26414840,1848422100
f3502_45,1302,,183,train,26414840,26414840,2112482400
f3479_08,1302,,166,train,26414840,26414840,1848422100
f0873_42,1302,,379,train,26414840,26414840,4489025100
f3639_43,1302,,157,train,26414840,26414840,1848422100
f0907_00,1302,,280,train,26414840,26414840,3300753750
f1481_35,1302,,352,train,26414840,26414840,4092934650
f2351_74,1302,,178,train,26414840,26414840,2112482400
f0662_29,1302,,313,train,26414840,26414840,3696844200
f1922_38,1302,,153,train,26414840,26414840,1716391950
f0451_44,1302,,420,train,26414840,26414840,4885115550
f3299_12,1302,,181,train,26414840,26414840,2112482400
f2419_83,1302,,177,train,26414840,26414840,1980452250
f2053_20,1302,,164,train,26414840,26414840,1848422100
f2322_80,1302,,177,train,26414840,26414840,1980452250
f3343_18,1302,,179,train,26414840,26414840,2112482400
f3269_06,1302,,148,train,26414840,26414840,1716391950
f1349_00,1302,,258,train,26414840,26414840,3036693450
f3254_32,1303,,115,train,26414840,26414840,1320301500
f0208_05,1303,,414,train,26414840,26414840,4885115550
f2091_28,1303,,170,train,26414840,26414840,1980452250
f1615_41,1303,,114,train,26414840,26414840,1320301500
f3655_18,1303,,170,train,26414840,26414840,1980452250
f1397_09,1303,,330,train,26414840,26414840,3828874350
f2322_80,1303,,177,train,26414840,26414840,1980452250
f1336_30,1303,,262,train,26414840,26414840,3036693450
f0851_41,1303,,228,train,26414840,26414840,2640603000
f1349_00,1303,,258,train,26414840,26414840,3036693450
f1719_12,1303,,163,train,26414840,26414840,1848422100
f2351_74,1303,,178,train,26414840,26414840,2112482400
f3639_43,1303,,157,train,26414840,26414840,1848422100
f3915_05,1303,,169,train,26414840,26414840,1980452250
f1767_34,1303,,51,train,26414840,26414840,528120600
f2084_07,1303,,160,train,26414840,26414840,1848422100
f2481_58,1303,,176,train,26414840,26414840,1980452250
f3516_45,1303,,176,train,26414840,26414840,1980452250
f0816_18,1303,,325,train,26414840,26414840,3828874350
f3564_08,1303,,176,train,26414840,26414840,1980452250
f0735_17,1304,,320,train,26414840,26414840,3696844200
f3808_45,1304,,168,train,26414840,26414840,1980452250
f0401_11,1304,,408,train,26414840,26414840,4753085400
f1746_28,1304,,115,train,26414840,26414840,1320301500
f0197_34,1304,,417,train,26414840,26414840,4885115550
f2391_85,1304,,174,train,26414840,26414840,1980452250
f2481_58,1304,,176,train,26414840,26414840,1980452250
f0991_47,1304,,8,train,26414840,26414840,0
f0143_00,1304,,396,train,26414840,26414840,4621055250
f0018_13,1304,,384,train,26414840,26414840,4489025100
f1039_40,1304,,330,train,26414840,26414840,3828874350
f3475_09,1304,,179,train,26414840,26414840,2112482400
f0208_05,1304,,414,train,26414840,26414840,4885115550
f1397_09,1304,,330,train,26414840,26414840,3828874350
f1538_15,1304,,146,train,26414840,26414840,1716391950
f2452_69,1304,,160,train,26414840,26414840,1848422100
f3254_32,1304,,115,train,26414840,26414840,1320301500
f3502_45,1304,,183,train,26414840,26414840,2112482400
f1503_02,1304,,129,train,26414840,26414840,1452331650
f0790_06,1304,,116,train,26414840,26414840,1320301500
f0451_44,1305,,420,train,26414840,26414840,4885115550
f0182_29,1305,,242,train,26414840,26414840,2772633150
f0818_03,1305,,356,train,26414840,26414840,4224964800
f1349_00,1305,,258,train,26414840,26414840,3036693450
f1494_41,1305,,357,train,26414840,26414840,4224964800
f1891_18,1305,,122,train,26414840,26414840,1320301500
f3759_43,1305,,170,train,26414840,26414840,1980452250
f2320_75,1305,,171,train,26414840,26414840,1980452250
f0618_44,1305,,272,train,26414840,26414840,3168723600
f1021_16,1305,,277,train,26414840,26414840,3168723600
f4016_16,1305,,175,train,26414840,26414840,1980452250
f2057_23,1305,,150,train,26414840,26414840,1716391950
f0873_42,1305,,379,train,26414840,26414840,4489025100
f4001_45,1305,,179,train,26414840,26414840,2112482400
f2504_69,1305,,91,train,26414840,26414840,1056241200
f0430_02,1305,,351,train,26414840,26414840,4092934650
f1806_29,1305,,177,train,26414840,26414840,1980452250
f1145_39,1305,,248,train,26414840,26414840,2904663300
f0920_11,1305,,269,train,26414840,26414840,3168723600
f3982_48,1305,,166,train,26414840,26414840,1848422100
f1275_19,1306,,41,train,26414840,26414840,396090450
f0995_43,1306,,336,train,26414840,26414840,3960904500
f2419_83,1306,,177,train,26414840,26414840,1980452250
f3201_07,1306,,173,train,26414840,26414840,1980452250
f0818_03,1306,,356,train,26414840,26414840,4224964800
f1039_40,1306,,330,train,26414840,26414840,3828874350
f0920_11,1306,,269,train,26414840,26414840,3168723600
f0499_10,1306,,107,train,26414840,26414840,1188271350
f3390_07,1306,,182,train,26414840,26414840,2112482400
f0907_00,1306,,280,train,26414840,26414840,3300753750
f3413_34,1306,,167,train,26414840,26414840,1980452250
f0665_47,1306,,391,train,26414840,26414840,4621055250
f1038_35,1306,,24,train,26414840,26414840,264060300
f3359_42,1306,,172,train,26414840,26414840,1980452250
f1696_08,1306,,125,train,26414840,26414840,1452331650
f0842_22,1306,,356,train,26414840,26414840,4224964800
f0844_42,1306,,30,train,26414840,26414840,264060300
f1745_36,1306,,139,train,26414840,26414840,1584361800
